Sample Time,sensors 1 Lane 1,sensors 1 Lane 2,sensors 1 Lane 3,sensors 1 Lane 4,sensors 1 Lane 5,sensors 2 Lane 1,sensors 2 Lane 2,sensors 2 Lane 3,sensors 2 Lane 4,sensors 2 Lane 5,sensors 3 Lane 1,sensors 3 Lane 2,sensors 3 Lane 3,sensors 3 Lane 4,sensors 3 Lane 5,sensors 4 Lane 1,sensors 4 Lane 2,sensors 4 Lane 3,sensors 4 Lane 4,sensors 4 Lane 5,sensors 5 Lane 1,sensors 5 Lane 2,sensors 5 Lane 3,sensors 5 Lane 4,sensors 5 Lane 5,sensors 6 Lane 1,sensors 6 Lane 2,sensors 6 Lane 3,sensors 6 Lane 4,sensors 6 Lane 5.1,sensors 7 Lane 1,sensors 7 Lane 2,sensors 7 Lane 3,sensors 7 Lane 4,sensors 7 Lane 5,sensors 8 Lane 1,sensors 8 Lane 2,sensors 8 Lane 3,sensors 8 Lane 4,sensors 8 Lane 5
2/5/2017 6:30,72.7,65.1,67.6,60.4,55.1,58.5,53.5,50.1,39.4,38.8,75,66.9,55.4,69.1,58.3,60,47.5,46,72.25,56.4375,65.61,58.75,61.01,54.51,49.73,52.8,48.28,45.22,35.56,35.02,67.69,60.38,50,62.36,52.62,54.15,42.87,41.52,65.21,50.93
2/5/2017 6:35,74,64.1,62.7,57.1,48.78,59.1,55.6,49.6,40.9,42,82.2,61.5,56.7,67.8,62.2,58.9,53.4,45,55.7,53.25,66.79,57.85,56.59,51.53,44.02,53.34,50.18,44.76,36.91,37.91,74.19,55.5,51.17,61.19,56.14,53.16,48.19,40.61,50.27,48.06
2/5/2017 6:40,71.5,71.3,68,58.5,51,65.6,61.7,51.6,40.2,46.6,83.2,67.7,59.3,64,60.25,56.89,56.3,47.1,60.2,55.1225,64.53,64.35,61.37,52.8,46.03,59.2,55.68,46.57,36.28,42.06,75.09,61.1,53.52,57.76,54.38,51.34,50.81,42.51,54.33,49.75
2/5/2017 6:45,73.5,70.2,68.9,56.8,56.5,61.8,60,51.2,43.5,54.5,78.7,69.7,67,58.2,61.7,61.9,57.6,55,62.9,59.35,66.33,63.36,62.18,51.26,50.99,55.77,54.15,46.21,39.26,49.19,71.03,62.9,60.47,52.53,55.68,55.86,51.98,49.64,56.77,53.56
2/5/2017 6:50,65.2,66.9,66.2,64.3,53.8,62.2,56.8,55.7,40,54.22,77.6,68.2,63.9,57.6,56.5,60.1,62.3,47.4,55,56.2,58.84,60.38,59.75,58.03,48.55,56.14,51.26,50.27,36.1,48.93,70.03,61.55,57.67,51.98,50.99,54.24,56.23,42.78,49.64,50.72
2/5/2017 6:55,72.38,61,72.5,69.8,42.9,65.1,62.7,56.8,46.6,37.5,77.5,71.8,69.2,74.2,47.7,64.1,60.2,51.7,74.3,62.575,65.32,55.05,65.43,62.99,38.72,58.75,56.59,51.26,42.06,33.84,69.94,64.8,62.45,66.97,43.05,57.85,54.33,46.66,67.06,56.47
2/5/2017 7:00,71.5,68.2,57.2,61.4,56.8,69.9,64.4,54.9,44,49.5,79.1,71.4,56.9,68.2,61.2,61,55.8,52.8,66.4,59,64.53,61.55,51.62,55.41,51.26,63.08,58.12,49.55,39.71,44.67,71.39,64.44,51.35,61.55,55.23,55.05,50.36,47.65,59.93,53.25
2/5/2017 7:05,72.56,69.5,69.4,60.1,48.3,71,58.8,46.8,40.8,43.44,76.6,68.3,59,60.1,54.9,64.3,58.1,47.3,63.2,58.225,65.49,62.72,62.63,54.24,43.59,64.08,53.07,42.24,36.82,39.2,69.13,61.64,53.25,54.24,49.55,58.03,52.44,42.69,57.04,52.55
2/5/2017 7:10,70.6,54.33,63.6,60.2,56.11,69.4,55.3,53.3,37.9,51.33,84.2,63.7,50.8,52,56.38,62.6,56.9,44.7,47.5,52.925,63.72,49.03,57.4,54.33,50.64,62.63,49.91,48.1,34.2,46.33,75.99,57.49,45.85,46.93,50.88,56.5,51.35,40.34,42.87,47.76
2/5/2017 7:15,74.5,69.9,67.3,62.4,49.2,68.3,58.9,51.8,37.3,43.1,78,67.5,66.7,62.9,52.6,61.8,51.3,49.5,69.5,58.025,67.24,63.08,60.74,56.32,44.4,61.64,53.16,46.75,33.66,38.9,70.4,60.92,60.2,56.77,47.47,55.77,46.3,44.67,62.72,52.37
2/5/2017 7:20,73,60.9,64.7,60.7,52.11,66.2,57.8,49.4,40.5,43.1,71,65.4,60.9,63.6,57.1,65.8,57.6,44.5,62,57.475,65.88,54.96,58.39,54.78,47.03,59.75,52.16,44.58,36.55,38.9,64.08,59.02,54.96,57.4,51.53,59.38,51.98,40.16,55.96,51.87
2/5/2017 7:25,76.1,71.6,63.7,57.2,54.8,63.5,53.3,53.4,45.5,50.4,80.9,69.3,61.5,73.8,61.7,60.5,56.8,47.8,74.4,59.875,68.68,64.62,57.49,51.62,49.46,57.31,48.1,48.19,41.06,45.49,73.01,62.54,55.5,66.6,55.68,54.6,51.26,43.14,67.15,54.04
2/5/2017 7:30,72.4,72.4,72.3,65.2,55.67,69.7,63.2,56.9,38.3,44.6,74.4,69.3,61.8,58.2,58.3,64.4,57.4,48.9,65.5,59.05,65.34,65.34,65.25,58.84,50.24,62.9,57.04,51.35,34.57,40.25,67.15,62.54,55.77,52.53,52.62,58.12,51.8,44.13,59.11,53.29
2/5/2017 7:35,74.67,70.5,68.9,67.4,60.1,79.8,65.5,59.8,44.8,45.44,83.4,74.5,68.9,73,53.6,60.1,57.7,53.7,67.4,59.725,67.39,63.63,62.18,60.83,54.24,72.02,59.11,53.97,40.43,41.01,75.27,67.24,62.18,65.88,48.37,54.24,52.07,48.46,60.83,53.9
2/5/2017 7:40,75.29,70.9,67.5,61.9,54.5,77.4,58.3,49.4,44,53.22,82.5,71.3,61.6,64.8,59.6,76.8,56.1,51,63.9,61.95,67.95,63.99,60.92,55.86,49.19,69.85,52.62,44.58,39.71,48.03,74.46,64.35,55.59,58.48,53.79,69.31,50.63,46.03,57.67,55.91
2/5/2017 7:45,67.56,69.3,55.3,61.4,58.1,66.7,50,41.1,40.6,51.9,75.8,66.2,48,69.3,51.3,63.5,52.1,40.9,61,54.375,60.97,62.54,49.91,55.41,52.44,60.2,45.13,37.09,36.64,46.84,68.41,59.75,43.32,62.54,46.3,57.31,47.02,36.91,55.05,49.07
2/5/2017 7:50,69.5,66.1,63.5,62.2,56.4,59.3,52.6,52.4,35.6,51.22,74.5,68,62.7,69.5,53.9,57.2,54.6,45.8,63.8,55.35,62.72,59.66,57.31,56.14,50.9,53.52,47.47,47.29,32.13,46.23,67.24,61.37,56.59,62.72,48.64,51.62,49.28,41.33,57.58,49.95
2/5/2017 7:55,63.8,66.4,66.9,64,50.6,63,55,50.1,36.9,43.5,74.2,67.1,57.8,61.3,52.9,59,53.6,47,63.4,55.75,57.58,59.93,60.38,57.76,45.67,56.86,49.64,45.22,33.3,39.26,66.97,60.56,52.16,55.32,47.74,53.25,48.37,42.42,57.22,50.31
2/5/2017 8:00,73.4,68.2,69.6,62.8,56.8,64.8,60.9,52,45.2,47.2,78.5,63.5,63.5,67.7,53.5,62.2,51.7,47.6,58.1,54.9,66.24,61.55,62.81,56.68,51.26,58.48,54.96,46.93,40.79,42.6,70.85,57.31,57.31,61.1,48.28,56.14,46.66,42.96,52.44,49.55
2/5/2017 8:05,72.22,67.9,61.7,66.5,48,61.9,55.9,44.7,35.9,52,81,71.4,62.8,64.3,57.3,53.6,60.6,48.8,61.4,56.1,65.18,61.28,55.68,60.02,43.32,55.86,50.45,40.34,32.4,46.93,73.1,64.44,56.68,58.03,51.71,48.37,54.69,44.04,55.41,50.63
2/5/2017 8:10,65.2,68.7,58.5,62.6,59,68,58.2,49.4,42,49.1,78.8,69.8,53.6,64.1,57.9,61.3,55.3,49.4,66.1,58.025,58.84,62,52.8,56.5,53.25,61.37,52.53,44.58,37.91,44.31,71.12,62.99,48.37,57.85,52.25,55.32,49.91,44.58,59.66,52.37
2/5/2017 8:15,70,69.7,63.4,61.3,57.5,64,50.8,48.1,38,47.1,75.5,63.8,57.5,63.3,56.9,62.8,50.9,42.9,63,54.9,63.18,62.9,57.22,55.32,51.89,57.76,45.85,43.41,34.3,42.51,68.14,57.58,51.89,57.13,51.35,56.68,45.94,38.72,56.86,49.55
2/5/2017 8:20,69.2,54.6,65.8,60,54.6,55.1,57,44.6,45,44.4,76.4,68.1,59.6,63.1,59.4,61.4,56.5,47.8,66,57.925,62.45,49.28,59.38,54.15,49.28,49.73,51.44,40.25,40.61,40.07,68.95,61.46,53.79,56.95,53.61,55.41,50.99,43.14,59.57,52.28
2/5/2017 8:25,74,65.1,70.1,59.3,54.4,59.5,53.6,51.9,42.5,46.6,76.7,70.4,60.5,63.2,55,62.1,57.8,45.8,66.1,57.95,66.79,58.75,63.27,53.52,49.1,53.7,48.37,46.84,38.36,42.06,69.22,63.54,54.6,57.04,49.64,56.05,52.16,41.33,59.66,52.3
2/5/2017 8:30,70.1,50.7,67.8,59.6,52.2,64.1,58.1,47.4,39.1,41.9,77,68.7,59.7,63.3,54.8,57.7,51.7,49.1,63.3,55.45,63.27,45.76,61.19,53.79,47.11,57.85,52.44,42.78,35.29,37.81,69.49,62,53.88,57.13,49.46,52.07,46.66,44.31,57.13,50.04
2/5/2017 8:35,62.4,67.5,59.7,64.8,54.9,62.3,53.8,54.5,42.2,41.9,71.9,62.4,61.6,66.6,52.2,57.7,55,48.9,61.3,55.725,56.32,60.92,53.88,58.48,49.55,56.23,48.55,49.19,38.09,37.81,64.89,56.32,55.59,60.11,47.11,52.07,49.64,44.13,55.32,50.29
2/5/2017 8:40,67,68.3,65.7,57.6,54.3,59.7,53.9,51,36.7,44.2,71.9,69.8,56.2,67.2,53.6,57.8,57,47.8,62,56.15,60.47,61.64,59.29,51.98,49.01,53.88,48.64,46.03,33.12,39.89,64.89,62.99,50.72,60.65,48.37,52.16,51.44,43.14,55.96,50.68
2/5/2017 8:45,69.9,62.1,64.4,61.1,56.1,62.1,53.4,52.2,45.5,48.5,78.3,70.6,61.9,64.9,56.1,62,54.9,51.1,68.5,59.125,63.08,56.05,58.12,55.14,50.63,56.05,48.19,47.11,41.06,43.77,70.67,63.72,55.86,58.57,50.63,55.96,49.55,46.12,61.82,53.36
2/5/2017 8:50,72.3,63.2,65.9,65.9,56,60.5,54.4,43.8,47.5,48.1,75.3,66.9,60.9,69.5,57.1,50.4,51.4,48.5,67.6,54.475,65.25,57.04,59.47,59.47,50.54,54.6,49.1,39.53,42.87,43.41,67.96,60.38,54.96,62.72,51.53,45.49,46.39,43.77,61.01,49.16
2/5/2017 8:55,70.2,66.2,69.1,65.3,56.3,58.4,50.4,42.9,41.9,49.2,72.2,66.5,59.7,67,52.6,59.9,50.6,48.2,65.5,56.05,63.36,59.75,62.36,58.93,50.81,52.71,45.49,38.72,37.81,44.4,65.16,60.02,53.88,60.47,47.47,54.06,45.67,43.5,59.11,50.59
2/5/2017 9:00,69.6,67.8,59.5,61.2,51.3,55.8,53,45.5,35,41,68.1,67.7,57.5,58.8,53.4,56.6,51.6,42.9,56.8,51.975,62.81,61.19,53.7,55.23,46.3,50.36,47.83,41.06,31.59,37,61.46,61.1,51.89,53.07,48.19,51.08,46.57,38.72,51.26,46.91
2/5/2017 9:05,70.1,63.5,62.5,59.4,57.4,56.9,56.6,49.5,44.8,45.1,71.8,64.3,55.6,67.2,53.2,53.1,55.7,43.4,61.1,53.325,63.27,57.31,56.41,53.61,51.8,51.35,51.08,44.67,40.43,40.7,64.8,58.03,50.18,60.65,48.01,47.92,50.27,39.17,55.14,48.13
2/5/2017 9:10,71,60.2,64,57,52.9,60.5,56.1,48.6,42,44.9,74.4,65.1,57.9,66.1,54.6,58,54.3,47.6,63.3,55.8,64.08,54.33,57.76,51.44,47.74,54.6,50.63,43.86,37.91,40.52,67.15,58.75,52.25,59.66,49.28,52.35,49.01,42.96,57.13,50.36
2/5/2017 9:15,68.3,59.2,61.6,59,52.2,58,52.8,48.5,38.1,45,71.5,65.5,57.7,62.5,55.9,50.7,54,43.6,65,53.325,61.64,53.43,55.59,53.25,47.11,52.35,47.65,43.77,34.39,40.61,64.53,59.11,52.07,56.41,50.45,45.76,48.74,39.35,58.66,48.13
2/5/2017 9:20,61.4,64.4,64.2,66.1,53.8,53,56.4,52.4,41.6,47.6,65.9,59.1,50.2,59.4,49.1,53.9,50.7,45.7,59.1,52.35,55.41,58.12,57.94,59.66,48.55,47.83,50.9,47.29,37.54,42.96,59.47,53.34,45.31,53.61,44.31,48.64,45.76,41.24,53.34,47.25
2/5/2017 9:25,64.7,59.9,62.1,62,47.3,56.6,53.1,50.1,41.1,47.1,70.3,58.5,58.1,65,50.3,54.3,50.3,46.4,64.2,53.8,58.39,54.06,56.05,55.96,42.69,51.08,47.92,45.22,37.09,42.51,63.45,52.8,52.44,58.66,45.4,49.01,45.4,41.88,57.94,48.55
2/5/2017 9:30,4.33,41.1,44.5,43,40.3,60,50,48.5,39.9,44.3,76.1,64.2,54.1,58.8,42.1,56,49,44.9,59.8,52.425,3.91,37.09,40.16,38.81,36.37,54.15,45.13,43.77,36.01,39.98,68.68,57.94,48.83,53.07,38,50.54,44.22,40.52,53.97,47.31
2/5/2017 9:35,43.14,40.9,36.3,37.7,36.6,39.78,40.9,39.6,33.2,39.3,75.4,57.4,57.3,57.6,43.7,59.9,49.9,39.3,56.6,51.425,38.93,36.91,32.76,34.02,33.03,35.9,36.91,35.74,29.96,35.47,68.05,51.8,51.71,51.98,39.44,54.06,45.03,35.47,51.08,46.41
2/5/2017 9:40,43.14,4,62.7,59.2,46.5,41.7,28.6,24.9,24.1,34.7,53.89,44.44,40.3,49.6,37.7,52.11,47.11,50.6,60.89,52.6775,38.93,3.61,56.59,53.43,41.97,37.63,25.81,22.47,21.75,31.32,48.64,40.11,36.37,44.76,34.02,47.03,42.52,45.67,54.95,47.54
2/5/2017 9:45,43.14,42,65.3,58.1,48.9,52.1,56.3,49,34.8,41.5,57.6,51.2,49.2,49.8,40.9,46.8,43.7,39.4,58.6,47.125,38.93,37.91,58.93,52.44,44.13,47.02,50.81,44.22,31.41,37.45,51.98,46.21,44.4,44.94,36.91,42.24,39.44,35.56,52.89,42.53
2/5/2017 9:50,64.44,64.9,61.9,61.8,51.7,58.9,52,47.6,39,44.3,69.2,66.3,54.7,59.7,51.7,55.9,53.1,43.2,60,53.05,58.16,58.57,55.86,55.77,46.66,53.16,46.93,42.96,35.2,39.98,62.45,59.84,49.37,53.88,46.66,50.45,47.92,38.99,54.15,47.88
2/5/2017 9:55,68.6,55.6,65.6,65.5,48.1,56.8,53.3,47,41.6,48.2,74.5,64.7,63.3,65.9,52.8,52.4,54.1,45.8,63.7,54,61.91,50.18,59.2,59.11,43.41,51.26,48.1,42.42,37.54,43.5,67.24,58.39,57.13,59.47,47.65,47.29,48.83,41.33,57.49,48.74
2/5/2017 10:00,65.6,64.4,60.8,59.8,52.7,56.3,53.1,48.3,38,47.5,71.2,64.5,56.7,64.4,54,55.7,47.5,42.9,60,51.525,59.2,58.12,54.87,53.97,47.56,50.81,47.92,43.59,34.3,42.87,64.26,58.21,51.17,58.12,48.74,50.27,42.87,38.72,54.15,46.5
2/5/2017 10:05,65.9,63.8,65.9,57.9,51.9,55.3,51.3,47.1,38,41.7,70.9,65.6,57.5,62.2,54.8,57.3,47.3,44.4,63.3,53.075,59.47,57.58,59.47,52.25,46.84,49.91,46.3,42.51,34.3,37.63,63.99,59.2,51.89,56.14,49.46,51.71,42.69,40.07,57.13,47.9
2/5/2017 10:10,60.2,66.1,63.3,61,49.9,58.9,51.7,50.3,37.3,45.4,71,67.3,61.9,65.7,53.9,54.4,51.8,37.9,59,50.775,54.33,59.66,57.13,55.05,45.03,53.16,46.66,45.4,33.66,40.97,64.08,60.74,55.86,59.29,48.64,49.1,46.75,34.2,53.25,45.82
2/5/2017 10:15,57.83,50.13,64.2,63.2,53.8,56.4,55,47.8,45.3,47.9,59.56,64,58.5,67.9,55,51.6,51.5,44.1,66.7,53.475,52.19,45.24,57.94,57.04,48.55,50.9,49.64,43.14,40.88,43.23,53.75,57.76,52.8,61.28,49.64,46.57,46.48,39.8,60.2,48.26
2/5/2017 10:20,64.88,57.63,62.7,62.4,54.4,59,47.7,48.3,42.4,43.9,72.7,60.4,57.1,62.4,53.5,54.2,52.2,44,62.5,53.225,58.55,52.01,56.59,56.32,49.1,53.25,43.05,43.59,38.27,39.62,65.61,54.51,51.53,56.32,48.28,48.92,47.11,39.71,56.41,48.04
2/5/2017 10:25,59.1,59.3,58.7,59.6,52.7,56.9,52.5,46.9,39.1,47.6,62.4,64.5,55.9,59.6,48.8,54.8,51.1,43.3,62.1,52.825,53.34,53.52,52.98,53.79,47.56,51.35,47.38,42.33,35.29,42.96,56.32,58.21,50.45,53.79,44.04,49.46,46.12,39.08,56.05,47.67
2/5/2017 10:30,66.6,59.1,59.2,58.6,49.4,56.4,51.6,48,39.5,44.9,70.9,53.5,55.4,58.3,51.5,49.8,48.2,43.3,60.3,50.4,60.11,53.34,53.43,52.89,44.58,50.9,46.57,43.32,35.65,40.52,63.99,48.28,50,52.62,46.48,44.94,43.5,39.08,54.42,45.49
2/5/2017 10:35,67.3,63.9,61.4,58.7,49.2,56,51.3,46.1,38.1,42.6,61.3,65.6,56.6,62.6,49.8,56.1,52.7,43.1,57,52.225,60.74,57.67,55.41,52.98,44.4,50.54,46.3,41.61,34.39,38.45,55.32,59.2,51.08,56.5,44.94,50.63,47.56,38.9,51.44,47.13
2/5/2017 10:40,67.8,64.4,63.5,59.6,53.4,56.5,51,48.2,41.5,44.1,70.6,63.5,55.6,64.1,50.3,56.7,50.8,41.7,63.1,53.075,61.19,58.12,57.31,53.79,48.19,50.99,46.03,43.5,37.45,39.8,63.72,57.31,50.18,57.85,45.4,51.17,45.85,37.63,56.95,47.9
2/5/2017 10:45,67.4,62.7,65.6,58.3,48.8,51.5,50.4,47.3,35.2,43.4,70.8,58.2,62.9,59.8,48.1,55.8,47.6,44.8,60.5,52.175,60.83,56.59,59.2,52.62,44.04,46.48,45.49,42.69,31.77,39.17,63.9,52.53,56.77,53.97,43.41,50.36,42.96,40.43,54.6,47.09
2/5/2017 10:50,68.4,64.8,59.9,55.6,58.3,53.9,53.2,48.5,41.7,48.7,66.4,60.9,59.7,64.3,56.4,52.3,50.2,44.7,59.6,51.7,61.73,58.48,54.06,50.18,52.62,48.64,48.01,43.77,37.63,43.95,59.93,54.96,53.88,58.03,50.9,47.2,45.31,40.34,53.79,46.66
2/5/2017 10:55,69.7,63.1,66,59.8,53.3,59.3,52.2,47.9,42.6,45,66.8,66.4,58.4,66.3,56.1,56,50.5,46.5,61.9,53.725,62.9,56.95,59.57,53.97,48.1,53.52,47.11,43.23,38.45,40.61,60.29,59.93,52.71,59.84,50.63,50.54,45.58,41.97,55.86,48.49
2/5/2017 11:00,48.9,47.86,63.8,59.1,51.7,57.5,54.9,48.1,43.4,39.6,71.9,61.1,60.6,62.2,49.6,57.1,53.1,46.7,63.5,55.1,44.13,43.19,57.58,53.34,46.66,51.89,49.55,43.41,39.17,35.74,64.89,55.14,54.69,56.14,44.76,51.53,47.92,42.15,57.31,49.73
2/5/2017 11:05,69.3,58.13,65.6,58.5,52,57.7,54.7,47.5,42.6,45.3,74.6,66.9,59.7,65.2,56.4,56.8,53.4,41.3,60.1,52.9,62.54,52.46,59.2,52.8,46.93,52.07,49.37,42.87,38.45,40.88,67.33,60.38,53.88,58.84,50.9,51.26,48.19,37.27,54.24,47.74
2/5/2017 11:10,62.9,57.5,60.2,57,49.4,50.4,46.7,44.1,37.7,46,66.1,64,53,58.8,54.1,54.2,49.2,42.5,61.8,51.925,56.77,51.89,54.33,51.44,44.58,45.49,42.15,39.8,34.02,41.52,59.66,57.76,47.83,53.07,48.83,48.92,44.4,38.36,55.77,46.86
2/5/2017 11:15,63.9,62.8,61.9,59.9,54.4,35,30.6,32.6,30,41.3,38.4,34.1,35.4,49.4,35.1,42.56,41.67,39.1,51.3,43.6575,57.67,56.68,55.86,54.06,49.1,31.59,27.62,29.42,27.08,37.27,34.66,30.78,31.95,44.58,31.68,38.41,37.61,35.29,46.3,39.4
2/5/2017 11:20,62.3,57.88,62.6,60.3,52.9,58.8,53.4,49,42.3,47.8,68.7,53.8,58.5,64.5,53.5,55.1,50,43.2,55.6,50.975,56.23,52.24,56.5,54.42,47.74,53.07,48.19,44.22,38.18,43.14,62,48.55,52.8,58.21,48.28,49.73,45.13,38.99,50.18,46
2/5/2017 11:25,67.1,57.89,66.8,58.3,51.9,57.2,55.7,50.7,44.2,48.6,65.9,57.78,60.4,65.1,54.6,53.2,54.1,45.7,61.5,53.625,60.56,52.25,60.29,52.62,46.84,51.62,50.27,45.76,39.89,43.86,59.47,52.15,54.51,58.75,49.28,48.01,48.83,41.24,55.5,48.4
2/5/2017 11:30,65.8,60.1,63.6,59.7,49.7,56.6,53.6,49.1,41,45.5,70.6,63.5,60.1,66.1,52.7,55.9,50.8,46.2,60.6,53.375,59.38,54.24,57.4,53.88,44.85,51.08,48.37,44.31,37,41.06,63.72,57.31,54.24,59.66,47.56,50.45,45.85,41.7,54.69,48.17
2/5/2017 11:35,66.57,62.9,62,58.4,50,56.7,53.2,49.2,37.5,44.7,72.2,65.3,57,55.5,51,56,47.7,41.1,62.9,51.925,60.08,56.77,55.96,52.71,45.13,51.17,48.01,44.4,33.84,40.34,65.16,58.93,51.44,50.09,46.03,50.54,43.05,37.09,56.77,46.86
2/5/2017 11:40,5,59,64.9,51.3,55.7,57.5,53,47.1,38.5,44.8,70.8,59.1,58.2,65.7,53.2,54.8,51.6,43.4,61.8,52.9,4.51,53.25,58.57,46.3,50.27,51.89,47.83,42.51,34.75,40.43,63.9,53.34,52.53,59.29,48.01,49.46,46.57,39.17,55.77,47.74
2/5/2017 11:45,57.2,60.8,64.1,58.9,53.6,53.2,49.8,47.2,40.6,43.7,67.6,60.3,56.9,56.2,49.5,53.2,47.3,44.4,58,50.725,51.62,54.87,57.85,53.16,48.37,48.01,44.94,42.6,36.64,39.44,61.01,54.42,51.35,50.72,44.67,48.01,42.69,40.07,52.35,45.78
2/5/2017 11:50,65.4,63.7,65.5,59.1,48.4,55.6,52.7,48.9,42.2,43.1,71,65.2,61.7,62.2,48.7,52.8,51.7,44.6,62.7,52.95,59.02,57.49,59.11,53.34,43.68,50.18,47.56,44.13,38.09,38.9,64.08,58.84,55.68,56.14,43.95,47.65,46.66,40.25,56.59,47.79
2/5/2017 11:55,67.4,58.8,53.1,60.1,50.7,52.9,52.9,48.1,40.2,40.2,70.7,66.1,55.6,65.8,46.2,56.5,52.5,42.3,64,53.825,60.83,53.07,47.92,54.24,45.76,47.74,47.74,43.41,36.28,36.28,63.81,59.66,50.18,59.38,41.7,50.99,47.38,38.18,57.76,48.58
2/5/2017 12:00,55.3,51.5,55.2,56.5,45.8,52.1,47.4,42.4,32.3,43.9,68.2,60.4,51.4,58.8,47.4,55.6,48.4,41.6,54.3,49.975,49.91,46.48,49.82,50.99,41.33,47.02,42.78,38.27,29.15,39.62,61.55,54.51,46.39,53.07,42.78,50.18,43.68,37.54,49.01,45.1
2/5/2017 12:05,69.63,63.38,64,59.75,48.13,55.88,49.25,49,39.38,39.38,71.5,64.25,57.5,62.75,47.75,56.13,49.13,42.25,55.75,50.815,62.84,57.2,57.76,53.92,43.44,50.43,44.45,44.22,35.54,35.54,64.53,57.99,51.89,56.63,43.09,50.66,44.34,38.13,50.31,45.86
2/5/2017 12:10,58.29,51.56,59.7,58.1,49.7,54.9,50.6,42.1,42.6,48.8,69.5,66.1,59.3,70.2,55.2,56.4,52.7,45.5,63.4,54.5,52.61,46.53,53.88,52.44,44.85,49.55,45.67,38,38.45,44.04,62.72,59.66,53.52,63.36,49.82,50.9,47.56,41.06,57.22,49.19
2/5/2017 12:15,58.29,43.3,39.3,32.5,28,48.3,47.3,45.6,35.6,40.8,66.9,60.7,56,57.9,49.5,52.1,50,41.4,60.5,51,52.61,39.08,35.47,29.33,25.27,43.59,42.69,41.15,32.13,36.82,60.38,54.78,50.54,52.25,44.67,47.02,45.13,37.36,54.6,46.03
2/5/2017 12:20,18.8,21.6,16.5,14.8,11.6,45.5,48,41.5,38.5,42.2,63.6,60.1,57.7,63.6,46.9,49.8,50,43,60,50.7,16.97,19.49,14.89,13.36,10.47,41.06,43.32,37.45,34.75,38.09,57.4,54.24,52.07,57.4,42.33,44.94,45.13,38.81,54.15,45.76
2/5/2017 12:25,19.2,19.1,16.5,13.6,12.6,43.8,43.5,43,36.6,38.9,62.5,56.3,56.8,54.2,49.4,52.3,49.9,41,62.9,51.525,17.33,17.24,14.89,12.27,11.37,39.53,39.26,38.81,33.03,35.11,56.41,50.81,51.26,48.92,44.58,47.2,45.03,37,56.77,46.5
2/5/2017 12:30,19.3,17.2,16.8,13.2,14,50.9,46.6,40.5,36,41.8,63.1,61.6,55.7,66.3,51.7,48.6,49.3,42.5,56.1,49.125,17.42,15.52,15.16,11.91,12.64,45.94,42.06,36.55,32.49,37.72,56.95,55.59,50.27,59.84,46.66,43.86,44.49,38.36,50.63,44.34
2/5/2017 12:35,24.4,23.1,21,21.4,21.1,43.4,42.2,41.3,35,41.2,54.6,56.5,53.2,56.7,49.7,48.3,46.7,38.6,61.4,48.75,22.02,20.85,18.95,19.31,19.04,39.17,38.09,37.27,31.59,37.18,49.28,50.99,48.01,51.17,44.85,43.59,42.15,34.84,55.41,44
2/5/2017 12:40,44.5,44,43.8,38.8,35.7,45.5,43.3,39.5,32.8,40.1,44.8,44,44.1,49.3,37,33.5,31.3,30.9,50.3,36.5,40.16,39.71,39.53,35.02,32.22,41.06,39.08,35.65,29.6,36.19,40.43,39.71,39.8,44.49,33.39,30.23,28.25,27.89,45.4,32.94
2/5/2017 12:45,56.5,65.9,58.8,58.3,53,53,50.7,48.2,40.6,43.2,33.2,27.5,21.7,37.8,33.6,25.9,27.9,26.5,46.2,31.625,50.99,59.47,53.07,52.62,47.83,47.83,45.76,43.5,36.64,38.99,29.96,24.82,19.58,34.11,30.32,23.37,25.18,23.92,41.7,28.54
2/5/2017 12:50,67.9,58.3,64.6,56.3,56,55.3,54.6,49.8,45.7,44.6,45,39.6,35.2,46.4,43.9,26.7,23.9,21.6,43.9,29.025,61.28,52.62,58.3,50.81,50.54,49.91,49.28,44.94,41.24,40.25,40.61,35.74,31.77,41.88,39.62,24.1,21.57,19.49,39.62,26.2
2/5/2017 12:55,64.3,56.6,61.9,55.7,48.1,49.9,51.6,49.6,39.6,42.4,56.9,56.8,54.3,59.3,48.8,36.7,29.9,26.7,51,36.075,58.03,51.08,55.86,50.27,43.41,45.03,46.57,44.76,35.74,38.27,51.35,51.26,49.01,53.52,44.04,33.12,26.98,24.1,46.03,32.56
2/5/2017 13:00,59.1,58.4,63.5,61,49.6,54.7,56.6,49.3,42.2,38.4,67.5,59.2,57.3,62.1,50,37.8,37,35.2,54.9,41.225,53.34,52.71,57.31,55.05,44.76,49.37,51.08,44.49,38.09,34.66,60.92,53.43,51.71,56.05,45.13,34.11,33.39,31.77,49.55,37.21
2/5/2017 13:05,66.7,56.9,62.8,61.5,52.8,54.3,52.2,49.8,42.3,44.1,67.2,59.1,57.6,64.5,52,27.7,25.9,26.1,51.2,32.725,60.2,51.35,56.68,55.5,47.65,49.01,47.11,44.94,38.18,39.8,60.65,53.34,51.98,58.21,46.93,25,23.37,23.56,46.21,29.53
2/5/2017 13:10,65.9,61.4,58.3,58.3,48.9,53.4,49.1,46.3,39.7,42.1,65.9,58,49.4,62.9,49.3,31.9,28.9,26.7,47.2,33.675,59.47,55.41,52.62,52.62,44.13,48.19,44.31,41.79,35.83,38,59.47,52.35,44.58,56.77,44.49,28.79,26.08,24.1,42.6,30.39
